sub_id,kid_age,kid_gender,kid_gender_code,kid_race,race_id,race_talk,race_convo_topic,race_convo_freq,rac_ineq_talk,rac_ineq_convo_topic,rac_ineq_convo_freq,raceid_talk,raceid_convo_topic,raceid_convo_freq,child_bias_target,child_become_bias,age,race,gender,gender_code,status_1,education,pol_views,time,race_colorblindness_code,race_focus_code,race_preparation_code,race_antibias_code,race_pride_code,race_racism_code,race_advantage_code,race_acknowledgement_code,race_no_code,rac_ineq_colorblindness_code,rac_ineq_focus_code,rac_ineq_preparation_code,rac_ineq_antibias_code,rac_ineq_pride_code,rac_ineq_racism_code,rac_ineq_advantage_code,rac_ineq_acknowledgement_code,rac_ineq_no_code,raceid_colorblindness_code,raceid_focus_code,raceid_preparation_code,raceid_antibias_code,raceid_pride_code,raceid_racism_code,raceid_advantage_code,raceid_acknowledgement_code,raceid_no_code
115,15,Male,1,White/European American,0,1,We were watching a TV program and he asked about. So I had to tell him everything he needed to know,2,1,I just told him it's not fair to discriminate,3,0,NA,NA,1,2,40,White/European American,Male,1,7,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,17,Male,1,White/European American,0,1,Race doesn't matter,4,1,Talk a lot,4,1,They are more privileged than others,4,5,5,45,White/European American,Male,1,8,8,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
118,10,Female,0,White/European American,0,1,my kid asked about a friend from school because his skin is way  darker than hers,3,1,my kid asked why she didnt had any  black teacher,3,1,"i talked about   protecting  black people because they are just as white people, everybody is  equal",2,2,3,39,White/European American,Male,1,8,6,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
119,2,Female,0,White/European American,0,1,I explained that there is alot of different people in the world and they come from different backgrounds and different colors.,3,1,I talked about how some races get treated unfairly and it is wrong,3,1,I just explained why we are white in a sense that everyone is different in colors and races,3,2,2,48,White/European American,Female,0,2,3,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,10,Male,1,White/European American,0,1,What we discuss about recisim,4,1,It was about the race in childhood,4,1,I talked about the world of white and blacks,4,2,2,40,White/European American,Male,1,10,8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
121,4,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,27,White/European American,Female,0,7,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,15,Female,0,White/European American,0,1,Just wanted to know why they look different,2,0,NA,NA,1,"It’s just part of who
We are",2,3,3,42,White/European American,Female,0,6,3,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
125,17,Male,1,White/European American,0,1,The difference. But it was mostly about the similarities,2,1,We talked about people not receiving the same opportunities or more opportunities depending upon race,2,0,NA,NA,1,1,40,White/European American,Female,0,6,8,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,8,Female,0,White/European American,0,1,She asked why some people were not the same color as her so I explained that some people are of different races and colors,3,0,NA,NA,1,She asked why she was white,2,1,1,32,White/European American,Female,0,6,2,4,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
127,14,Female,0,White/European American,0,1,my child had asked me if it was alright if she dated someone that wasnt the same race as us,2,1,my husband was talking about a trip to germany he went on with his family as a child and they had an adopted black member of the family and she didnt understand why they didnt think it was a great idea for him to go to the berlin wall,3,1,that just because we are white doesnt mean anything except our skin color,2,2,3,35,White/European American,Female,0,7,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
128,17,Male,1,White/European American,0,1,"I talk to my child about race, that he's of a white people and ethnicity, he deserves to know better in the society and act accordingly well",5,1,What I talked about in the recent conversation about racial inequality with my child is how to avoid racial inequality in the society and the cause of racial inequality in the society,5,1,What I talked about being white to my oldest child recently is that he's of a white race and that doesn't make him to discriminate among other race that's not white in the society,5,5,4,35,White/European American,Male,1,9,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
129,14,Male,1,White/European American,0,1,"That everyone should be treated the same, the color of our skin is not important its what's inside that matters. It is not ok to judge or say mean things. You should treat everyone equally. I have a biracial child so I've been talking to my children a bout these things since they were young",2,1,Treating people equal no matter there race.  Everyone is the same,2,0,NA,NA,3,1,33,White/European American,Female,0,3,3,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,15,Male,1,White/European American,0,1,Why the police so often shoot black people,2,1,that we need to be careful not to treat other people different because of their race,2,0,NA,NA,1,2,57,White/European American,Male,1,4,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,1,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,3,1,24,White/European American,Female,0,4,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,6,Male,1,White/European American,0,1,"He asked what "" race "" means.",3,0,NA,NA,1,"we were filling papers for my sons passport and he asked about race, and we told him he is white, he was surprised.",2,1,1,42,White/European American,Female,0,4,3,5,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
137,14,Female,0,White/European American,0,1,People disrespecting other races,3,0,NA,NA,1,The whole family,1,1,1,32,White/European American,Male,1,5,5,6,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
138,17,Female,0,White/European American,0,1,We talked about different races in the world,3,1,About how people are being treated according to their race,3,1,White people have more privilege than black people,3,2,2,45,White/European American,Male,1,9,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
139,11,Female,0,White/European American,0,1,I told her she is white. I also told her not to let people define her by her color. She is so much more than just the color of our skin.,4,1,She knows people are treated differently. Her brother is picked on because his skin is a different color.,4,1,No one should define her by her color. She has many traits that make her who she is as a person.,3,4,1,33,White/European American,Female,0,3,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
141,14,Male,1,White/European American,0,1,we talked about how he might feel if he was mistreated by racism,3,1,i explained that he is to treat everyone the same as he would want to be treated,3,1,i explained that being white holds no special treatment,3,2,1,58,White/European American,Male,1,4,4,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,9,Female,0,White/European American,0,1,"My kid ask me why in this world has a maby kind of diffrent colour people,and i said it because we born with diffrent ethnics,race and religion",3,0,NA,NA,1,She ask me why the world has to be a diffrent race and diffrent colour,2,5,5,30,White/European American,Female,0,9,6,5,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
144,15,Male,1,White/European American,0,1,We talked about the situation in Germany prior to the Second World War when those in power wanted to get rid of all the people who were not of a specific white race.,3,1,We talked about how it was seemingly okay for one racial group to do things towards another because a member of the one group felt they had been slighted or hurt by the other group.,2,0,NA,NA,4,1,48,White/European American,Female,0,5,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,16,Female,0,White/European American,0,1,racial prejudice,2,1,racial differences,2,1,being a caucasian,2,1,2,45,White/European American,Male,1,8,8,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
146,14,Male,1,White/European American,0,0,NA,NA,0,NA,NA,1,Just let him know some few basics,4,4,3,44,White/European American,Male,1,9,9,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
148,17,Male,1,White/European American,0,1,I told him more about race including racism,5,1,I told him it means racism,5,1,That it is for americans,5,5,5,48,White/European American,Male,1,10,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,13,Male,1,White/European American,0,1,Who he is and other stuffs like that,3,1,He should not judge people,2,0,NA,NA,5,4,39,White/European American,Male,1,8,9,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,15,Male,1,White/European American,0,1,I let him release the important of ethnic on our day to day activities. Race determine where people belong to in many aspect of life.,3,0,NA,NA,1,The responsibility of all white to the society.,4,4,5,45,White/European American,Male,1,6,8,6.5,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0
151,6,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,60,White/European American,Male,1,3,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,10,Female,0,White/European American,0,1,She made a comment about “Asian eyes” I explained that saying that was rude and could hurt someone’s feelings. That someone might think she didn’t like people that were Asian.,2,0,NA,NA,1,My daughter switched schools 2 years ago. She went from an almost all white school to being one of a few white people. Kids constantly pick on her for not knowing how to speak Spanish and for being white. We have talked a lot about how you can’t change what color you are. I tell her to just be her and it’ll be ok.,3,4,4,39,White/European American,Female,0,6,4,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0
154,10,Male,1,White/European American,0,1,We talked about where we originate from,4,1,Not to involve in any color abuse,2,1,Being white means being what you are,3,5,5,35,White/European American,Male,1,10,8,6.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
157,14,Male,1,White/European American,0,1,In regards to his social studies assignments,3,1,We spoke about a social studies assignment,3,1,Nothing,2,3,2,33,White/European American,Female,0,7,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
158,14,Male,1,White/European American,0,1,We talked about how it represents your ethnicity,5,1,How it represents each race,5,1,It's represent the culture,5,1,1,45,White/European American,Male,1,10,9,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
159,17,Male,1,White/European American,0,1,My son wanted to know if I would support interracial relationships. I told him there was nothing wrong with interracial relationships.,2,1,My son wanted to know what racial inequality was and why it occurred. I told him what it was but I told him I'm not sure what causes it.,2,1,He just wanted to understand where our ancestors came from and I told him,2,1,2,38,White/European American,Female,0,5,4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
160,1,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,35,White/European American,Male,1,2,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,18,Female,0,White/European American,0,1,My daughter is dating a mixed racial boy and she asked me questions about how their future child would be accepted if their relationship were to proceed.,4,1,"My daughters boyfriend comes from an interracial marriage, she asked me why her boyfriend couldnt make the same amount of money as his co worker when he has more skills and more knowledge of their jobs. So I had to explain to her that some people dont look past someone's color. And I tried to explain the ignorance behind that",3,1,"As previously stated her boyfriend is of mixed races, black and white. So my daughter wanted my opinion on if their relationship continued and they got married how would their children be accepted",3,1,1,42,White/European American,Female,0,6,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
163,13,Female,0,White/European American,0,1,"We talk about each friend she has, where they come from",4,1,We talked about a colleague of hers was been treated by others because she belongs to another race,4,1,We talked about why our colour is different from others she saw out there,4,3,1,42,White/European American,Male,1,8,8,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
165,15,Male,1,White/European American,0,1,He asked what racism means,3,1,About labour power,4,0,NA,NA,4,4,40,White/European American,Male,1,7,8,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,17,Male,1,White/European American,0,1,Racial descrimination. He asked how descrimination of racism affects other countries and if I indulge in such,3,1,My child asked me why Africans don't have what Americans have. He queried if it has something to do with racism,3,1,How the white have made worldly contributions,3,3,3,40,White/European American,Male,1,7,8,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
169,15,Female,0,White/European American,0,1,Being Chinese does not make you a carrier of COVID 19.  People who abuse people due to this crisis are ill.,4,1,"She wanted to know what EEOC was.  We talked about why it was important, and that some people don't get the same opportunities based on race.",2,1,Why other races had a better chance of getting into magnet high schools.,2,1,1,51,White/European American,Female,0,6,8,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172,8,Male,1,White/European American,0,1,He asked why his friend was being picked on because he's brown,2,0,NA,NA,0,NA,NA,2,1,47,White/European American,Female,0,2,5,4,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,15,Female,0,White/European American,0,1,People at school being racist and talking bad about different races and we talked about how every race is equal and that she doesn’t need to judge someone based on where they’re from or what color they are and to not follow behind someone that thinks that way.,2,1,About slavery mainly. She was doing a book report on salver and we talked about how that was racial inequality and how it’s changed throughout the years.,2,1,Why she was called a honky at school or cracker and people accept that but can’t use racial slurs against a different race.,2,1,1,34,White/European American,Female,0,7,3,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
177,7,Female,0,White/European American,0,1,I told my child that we are white. We belong to the white race.mainly because of our skin colour,3,1,We are all equal. Despite our race. We should be treated equally. We should see ourselves equal with other races.,3,1,That's our race. But it doesn't mean we will feel superior or inferior to other races,4,5,5,35,White/European American,Male,1,8,8,2.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
178,10,Male,1,White/European American,0,1,I talked with my son recently because he was confused about some of his friend. Some are black and I told his that they are not our race. They are different and we are white.,3,1,He wanted to know about his friend color. I told them they are black and different from us.,3,0,NA,NA,3,3,42,White/European American,Male,1,9,9,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,13,Female,0,White/European American,0,1,She asked me what is the race,3,1,"Dont hush them , its ok to notice difference",3,1,System racisms differ from bias,4,4,4,32,White/European American,Female,0,7,6,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
181,9,Male,1,White/European American,0,1,i want to learn him about race,3,1,i was trying to help them and teach them about racial inequality,3,0,NA,NA,1,1,41,White/European American,Male,1,9,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,18,Male,1,White/European American,0,1,I do not remember but I am guessing it probably had to do with something that Trump said.,2,0,NA,NA,0,NA,NA,3,1,43,White/European American,Female,0,3,3,4,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,16,Male,1,White/European American,0,1,"He asked first, then I replied;
Well, to me I said I think Race means the origin of a  individual and people of the same race tend to present similar physical characteristics. Then he replied okay that he now understood why people all look different",4,1,"Well, to me I think racial inequality is when people of a particular race think their race is somewhat more superior than others",3,1,"Well, to me I think racial inequality is when people of a particular race think their race is somewhat more superior than others",3,1,2,40,White/European American,Male,1,8,9,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
184,9,Female,0,White/European American,0,1,Talked about how everyone is equal and skin color doesnt matter. She is in a very diverse school and has never seen people by their color,2,1,About the struggles faced by minorities in our city.,2,0,NA,NA,1,2,33,White/European American,Female,0,6,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,6,Male,1,White/European American,0,1,That we're white,3,1,Explained why people are different colors,3,1,Told him about all race,3,3,3,33,White/European American,Male,1,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
186,5,Female,0,White/European American,0,1,She asked me why some have different colour and others have different look,4,1,Why some feel inferior to others because of there race,4,1,Notice in skin differences,4,3,3,30,White/European American,Male,1,5,6,5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
187,12,Female,0,White/European American,0,0,NA,NA,1,I discussed that some do not think that other races should have the same treatment as they do.,4,0,NA,NA,1,1,32,White/European American,Female,0,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,15,Male,1,White/European American,0,1,About a friend who's a black American,2,1,About treating other people especially different race with love,2,0,NA,NA,4,5,39,White/European American,Male,1,6,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,9,Male,1,White/European American,0,1,"Wanted to know why others are called ""black American""",2,0,NA,NA,0,NA,NA,1,1,40,White/European American,Male,1,8,9,7,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,15,Male,1,White/European American,0,1,The way race can affect your healthcare outcomes.,3,1,Can’t remember,3,0,NA,NA,1,1,43,White/European American,Female,0,10,7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,16,Female,0,White/European American,0,1,It was a movie we were watching blacks are treated unfairly that led to the discussion. I explained to her that it's unfair to treat people badly because of the colour of their skin.,2,0,NA,NA,0,NA,NA,1,1,35,White/European American,Male,1,8,8,2,1,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,13,Male,1,White/European American,0,1,I explained to him the meaning of race and how to differentiate people. I explained to him how to talk to people the I answered all his questions too.,4,1,We talked about how this country had changed for example how men like Martin Luther help changed this country and help end racism,5,1,I talked to him about what it means to be white and how people see white people and what they expect from white people,4,4,3,30,White/European American,Male,1,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
197,7,Male,1,White/European American,0,1,there are differents type of race people in our country.,5,1,"There are five systems or types of social inequality: wealth inequality, treatment and responsibility inequality, political inequality, life inequality, and membership inequality.",4,1,white people means born in usa,5,1,1,41,White/European American,Male,1,10,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
